Id,AuthorName,LikeCount,Date Published,Comment Text,Label
,,,,,
UgxnGj7ITdJAhGhtPPd4AaABAg.9lLGTe8PhBP9lLHlJUaXRB,HoneyMonster666,1,2023-01-26T08:24:04Z,"dumb down the population with genetics. Better workers, cheaper labor, creating new voting blocks.",Neutral
,,,,,
UgxOeUlzcDmD450H1ep4AaABAg,martin manifold,0,2023-01-26T07:55:46Z,"Blame the UK squirrel,  the UK isnt passing anyone on to eireland ( there is no agreement between the UK and eireland to do so)    ...its the EU Pushing its coudenhove kalergi plan of sexual miscegenation ...death to irish idenity = power to brussels",Neutral
,,,,,
Ugx8EC40Oduw8rw3RdF4AaABAg,martin manifold,1,2023-01-26T07:53:31Z,"Its not an  immigratiom poilicy ....its a dial approved "" invasion """,Hateful
,,,,,
UgyPmWlIizBX-nStyTl4AaABAg,Lord Tywin of House Lannister,0,2023-01-26T04:55:28Z,"I just wanna know what you guys prefer... .
Mammy or Chips ?",Neutral
,,,,,
Ugzd4vrYzzSk8qaw4Mh4AaABAg,Miss Purrr-fect,2,2023-01-26T02:54:11Z,"Time for UK & Europe to follow suit ... This 💩 isn't happening in China or the Middle East ,nobody traveling looking for a free lunch there ... Wonder Why ??? 🤔",Hateful
,,,,,
UgzKeGpXtXqu7kesvnJ4AaABAg,Gerry Guinn,0,2023-01-26T01:56:50Z,Lads go in to paddy power  and get a price about not guilty for the monk  get your house on it free drink all round Free the monk,Neutral
,,,,,
UgwzovKmNcBe2AYcDzJ4AaABAg,Michael Corleone,6,2023-01-26T00:28:48Z,Respect to the Irish who are won’t tolerate the contamination of their beautiful country ❤ ☘️,Hateful
,,,,,
Ugy9m2ypMT6E3ooz3Oh4AaABAg,Alex Lamont,1,2023-01-25T22:44:20Z,It's the same in the north these immigrants are flooding in milking the system the ones that live in my neighborhood don't work they have loads of kids they don't mix course a lot of trouble people are frightened to go out at night  the local men are getting fed up with it there could be a lot of trouble if anymore come in to the neighborhood people are sick of them,Hateful
,,,,,
UgxuZvBY1vOLeu45osN4AaABAg,Mark Wilson,2,2023-01-25T22:39:09Z,"Interesting to hear about similar problems over in Ireland. Politicians want to lead, but then not take the tough decisions. Any old fool can shrug their shoulders. Takes guts to do what is necessary.",Neutral
,,,,,
UgxuZvBY1vOLeu45osN4AaABAg.9lKEpDvpbEi9lS0DI3zyPS,gerald neary,0,2023-01-28T23:05:25Z,Most of them are puffs and have a phobia of straight white Christian peoples.,Hateful
,,,,,
UgxrGmMAMYfFUE-gDg94AaABAg,Tony King,2,2023-01-25T22:33:42Z,"I wonder how many of the immigrants are coming from France and Germany who encouraged the mass migration at the very start.  If Markel never said ""yes come to the EU we welcome you"" Other country's wouldn't have to deal with the aftermath of it now.",Hateful
,,,,,
Ugw4RZ3IlLoOv9rbmXV4AaABAg,Clive Bonneywell,4,2023-01-25T21:49:45Z,The reporters always seem biased try to discredit the protests and what wrong with being patriotic and having concerns for the future of your country and future generations of Irish respect from 🇬🇧,Neutral
,,,,,
Ugw4RZ3IlLoOv9rbmXV4AaABAg.9lK9AUFt0WF9lq_eW25uFd,irish1,0,2023-02-07T21:24:51Z,He is northern Irish  and hates they Republic   probably a dinosaur  unionist,Neutral
,,,,,
UgwhxBJTd4SU1pI_v5J4AaABAg,Jinty C,20,2023-01-25T21:48:12Z,"Well done Ireland,love from Scotland",Non Hateful
,,,,,
UgxM5NglYenaOGkLXqd4AaABAg,Clive Bonneywell,2,2023-01-25T21:43:26Z,👍👍👍👍🇬🇧,
,,,,,
Ugw9SNKTn4deVGxD35J4AaABAg,steven moyle,0,2023-01-25T21:38:26Z,"Government  will wipe ass on you regardless,,you scum to them, sad government   feel this way tyrants",Neutral
,,,,,
Ugwzhq68ZIcesBDAhQ14AaABAg,ART,1,2023-01-25T20:59:19Z,The Kalergi plan has gripped Ireland aswell 👍🏻,Neutral
,,,,,
UgxFTrviOu3oMxlMeH14AaABAg,GG,0,2023-01-25T20:31:57Z,It's going to blow  !,Neutral
,,,,,
UgxpzyCNVv06-UnM8Ax4AaABAg,Unplanned2012,4,2023-01-25T20:16:35Z,God bless Ireland,Non Hateful
,,,,,
UgyeEnoLI-fmW_St7AV4AaABAg,Ciatan Gallaghe,2,2023-01-25T20:12:40Z,No coverage on rte.,Neutral
,,,,,
UgwRxhCNiGKKMSoAQ6R4AaABAg,James shaw,1,2023-01-25T20:11:33Z,It's not just immigration it's scum bag immigrants these are not Canadian doctors or Danish engineers they are benefit thieves,Hateful
,,,,,
UgzpQJ2UzgyVrBy6CON4AaABAg,Mike Barton,0,2023-01-25T19:22:01Z,"More on the immigrants
https://youtu.be/tupWMmXxEyA",
,,,,,
UgyJVs22m4lAgsAKXBV4AaABAg,Morten Lund,0,2023-01-25T19:10:06Z,There are no right wing in ireland,Neutral
,,,,,
UgzA2m5mYovyPTJZrlt4AaABAg,John Meyler,2,2023-01-25T18:04:23Z,"They won't be happy until we end up like England,  flooded with refugees,  and country destroyed",Hateful
,,,,,
UgwzyfJ0jJa5s59gC-p4AaABAg,SocietySkin,3,2023-01-25T17:56:57Z,"Very inspiring. We should all support & do the same in our own countries, as it is all the same basic program run in every traditionally white nation.",Neutral
,,,,,
UgwHY-zrXpmnvjr21F94AaABAg,Mikey f,1,2023-01-25T17:51:58Z,Your government dont care about you citizens .... You are nothing but a money income and thats it .,Neutral
,,,,,
Ugz2xY9sJTtVRW1TRF94AaABAg,Michael O Sullivan,1,2023-01-25T15:42:57Z,About time Irish people speak up for them selfs..cause  it's you and you're children s further is at stake.. the government Don't care or the Rich.  I am not racist but I feel like I have to explain  my self.. especially In those times that we are  living in. The government  and Media and other peoples like to play that old race card to scare people away from  specking up.,Neutral
,,,,,
UgwG7wjoIycxUxe-ZO94AaABAg,Ivan Kinsman,2,2023-01-25T15:34:16Z,Ireland is being destroyed from within by its virtue signalling SJW politicians. Stop the rot now!,Neutral
,,,,,
UgzZbLJp5-uVPTmP4hp4AaABAg,skadi warrior,2,2023-01-25T15:18:38Z,Anything the establishment doesn't want is automatically right wing.,Neutral
,,,,,
UgxUQvY-LYbOoFmyVdd4AaABAg,Philip Green,0,2023-01-25T14:55:11Z,"The government are too weak , start praying  Jack Queen King",Neutral
,,,,,
UgwfncIauSp3aBe97zx4AaABAg,JFK assnation,2,2023-01-25T14:20:57Z,This is encouraging,Neutral
,,,,,
UgyaDad3wBZHFEeRJxR4AaABAg,S D,30,2023-01-25T14:01:48Z,Go on Ireland we are all with you . Respect from England 👍,Non Hateful
,,,,,
UgyVbnN8XfhoM2nw10J4AaABAg,Andrew Andrew,1,2023-01-25T13:55:46Z,Ireland for the Irish people.,Hateful
,,,,,
Ugxyba0OYeIodvPLODZ4AaABAg,MaccaMardybum,0,2023-01-25T13:40:59Z,Whats wrong with being centre right or right wing?.,Neutral
,,,,,
UgxDLthauShmy99xzUZ4AaABAg,Fazertace,17,2023-01-25T13:22:00Z,Well done Ireland. Support from your celtic brothers in Wales.,Neutral
,,,,,
UgxZ835vE-C-3RVx72B4AaABAg,acquiesce100,1,2023-01-25T13:20:03Z,"Being called right wing and racist is just a complete excuse to shut you down and have open doors where failed third world people bring their views, ideologies and turn that country they come to into third world.  It's all out of control. The whole of the Middle East, Africa and poor Eastern European countries will be here soon. One big mix and free for all. Whoever's grand idea this is  is sick in the head.",Hateful
,,,,,
Ugy0VfxzVtwL5Olk4G54AaABAg,Paul Busuttil,4,2023-01-25T13:14:21Z,"Well done Ireland,  you travelled the world and built a lot of it., Irish people didn't go to other parts of the world for freebies,  unlike these cowards who won't stay in their own country to work and prosper,  Easy to leave other nations keep them!  Go Ireland !! from the UK",Hateful
,,,,,
Ugy0VfxzVtwL5Olk4G54AaABAg.9lJEBW5ndbg9lqZkkRdgvI,irish1,0,2023-02-07T21:16:58Z,Absolutely.....     and a very sensible comment,Neutral
,,,,,
UgzyAmqefGsNWmiOMlB4AaABAg,Edward St-Pierre,1,2023-01-25T13:12:12Z,For Pete's sake why can't the protestant and the Catholic people just get together and stand free for their own people. I'm part Irish and it pains me to see you fighting for generations and nothing good ever came out of it. Take care of yourself and your children. What ever money is being spent on immigration that money should be spent on educating your youth for a better future.,Hateful
,,,,,
Ugw5NE-Tq_dwKTEobNt4AaABAg,David Butler,1,2023-01-25T12:36:19Z,Erin go breagh,Neutral
,,,,,
UgyjHAAM2-S-6f2HRMp4AaABAg,Paul S,0,2023-01-25T12:32:21Z,People should have the freedom to say who they do and don’t want in their communities. All indigenous communities in the UK and Ireland are being over run and will never recover.,Neutral
,,,,,
UgzuYOQAQ_T_60JV8TR4AaABAg,Blue Lady,5,2023-01-25T12:23:54Z,Bravo Ireland!! Us in the UK needs to do the same!! 👏👏👏👏👏,Neutral
,,,,,
Ugx2HKh45NIJ2qhqnOF4AaABAg,OJL brickwork,1,2023-01-25T12:18:41Z,Protecting your culture from criminal  associated illegal migrates  is now classed as far right it's ridiculous,Hateful
,,,,,
UgxroD6Ax96FgQjjVDp4AaABAg,OJL brickwork,3,2023-01-25T12:16:48Z,Amazing God bless  from England protect your Christian culture,Neutral
,,,,,
UgzuOoZ6UpG1kUsTDKR4AaABAg,Bobby Manganaro,0,2023-01-25T11:04:00Z,It's not immigration. It's the crime. It's over the top at this point,Hateful
,,,,,
UgzuOoZ6UpG1kUsTDKR4AaABAg.9lJ-Gne3T2H9lJ-JpYIXo_,Bobby Manganaro,0,2023-01-25T11:04:24Z,We barely keep our own criminals locked up anymore let alone immigrants who break the law.,Hateful
,,,,,
UgwW-R0tkD-8s_jS_Bp4AaABAg,G M,1,2023-01-25T11:02:51Z,Well Done Guys,Neutral
,,,,,
Ugw6Y4yfUjMtAPkjS1J4AaABAg,sean murdoch,0,2023-01-25T10:57:00Z,There bringing in all sorts no vetting . 100.000  get them out  b4 ireland is in ruins 😤.,Hateful
,,,,,
UgxRAgXjpWpu5AdAUjx4AaABAg,clive baxter,0,2023-01-25T10:21:39Z,"Illegals, asylum liars, freeloaders, terrorists and child abusers welcome !",Hateful
,,,,,
UgzORMYmT-SwR9zutfh4AaABAg,Paul Thoburn,0,2023-01-25T10:18:55Z,"What you do is you call anyone who want the best for the people of the country they live in and most who have worked and paid taxes in those countries, countries that are already struggling with housing,  schooling, health systems,are looked after before opening the doors and flooding those countries with more people, RIGHT WING.  Anytime anyone defends or has something to say about their own people,  they're called  RIGHT WING by the media",Hateful
,,,,,
UgzxbUn3SZBhGuhWK_p4AaABAg,Man of Kent,2,2023-01-25T09:46:33Z,They are NOT from the UK - Steenson is being maliciously disingenuous. It's like saying that everything that passes through the port of Dover is from Kent. We all should know that these people are in Ireland because the Irish government wants them - they've said as such in 2030 agenda.,Hateful
,,,,,
UgzxbUn3SZBhGuhWK_p4AaABAg.9lIrPYszdaC9lIsGHMQIIX,Jen,0,2023-01-25T09:54:01Z,Agree! The traitors in government in both countries are working against us natives! It's all part of a very sinister plan!,Hateful
,,,,,
UgyboaLyrLQhkJcs_014AaABAg,Katka art,2,2023-01-25T09:24:12Z,Protect your country! Dont stop!,Hateful
,,,,,
Ugwo23dZVIBtIxAk-CJ4AaABAg,Conservative View,1,2023-01-25T09:03:14Z,This is how you pay for the free ride you got inside the EU. No sympathy,Hateful
,,,,,
UgzxeM-HjaULFGya82N4AaABAg,Mich Munroe.,1,2023-01-25T08:43:43Z,"This whole country is a laughing stock we are a beckon of free stuff, I'm right wing there's nothing wrong speaking out about the abuse of our system.",Neutral
,,,,,
UgwurntFKd4AXhy-Nyt4AaABAg,christopher ckarkson,3,2023-01-25T08:42:30Z,"Hello, well done the people of Ireland. You are leading the the way.",Neutral
,,,,,
Ugx0lge34MlFh2CWBhV4AaABAg,Paula Middleton,3,2023-01-25T08:01:30Z,I so wish the my people in Britain wood do the same. God bless Ireland,Non Hateful
,,,,,
UgxeHXr78xSX3OFS7pZ4AaABAg,Cam Era,0,2023-01-25T07:23:09Z,"Pushing locals to leave, so leeching foreigners can come in and suck what's left out of the country. The people who fought for Ireland for hundreds of years will be turning in the graves. Nobody wants to turn away genuine people in need, but that's what's happening when you have the likes of Algerians, Georgians and Ukrainians (who we're told are at war, yet many fly home for holidays regularly) coming in day after day with nowhere to put them.",Hateful
,,,,,
Ugw1Fs8hw3uoO_EwJpZ4AaABAg,Leanne Curtis,3,2023-01-25T07:13:36Z,Thank you for sharing this. Dublin woman here and it's scary what's going on. But we've got this🇮🇪💚🇮🇪,Neutral
,,,,,
UgzZiUsQnoEu2Ywc8z94AaABAg,I kevin Kinnane,1,2023-01-25T06:32:37Z,Kowtow to your masters in Brussels you are not a sovereign country anymore 🎶🎶🎵🍻🍺aahhh the joy of being a member of the eussr Ponzi scheme 😂😂,Neutral
,,,,,
UgxUFTWwef4cKWRhVB14AaABAg,Emmet Bergin,0,2023-01-25T05:39:18Z,1:40 So all of the Irish who emigrated during the 1840s/1850s were economic migrants and not people fleeing a famine?,Neutral
,,,,,
Ugy0UhyW5-YHmX_OTsR4AaABAg,carl byrne,1,2023-01-25T04:53:30Z,If the UK can get their act together and vote Farage in as PM I'm sure it would start to change. Because it would seem GB are paying France for f..K all and it would also seem European countries are putting refugees on flights without documents and sending them to Ireland all part of a plan with the leo and Micky government.the people of IRL and GB need to work together on this situation. How the hell can gobshites in communities say all welcome when these illegal adults are pretending to be under 18 should that not be a very big massive red flag,Hateful
,,,,,
Ugx77d2Br-z_sCd-rdp4AaABAg,John Fisher,2,2023-01-25T04:40:50Z,Ireland is for the Irish. It has an integrated culture and does not need or want immigration to be a new form of dominance or ethnic displacement. Ireland has suffered enough. It has a healthy population that thanks to until recently no abortion which supported population. The EU and its leftist agenda gives money to Ireland to make it sell away its culture. No one without an ethnic link to Ireland should live there as a citizen. Ireland as with all ethnicities should exist and persist into the future without colonisation.,Hateful
,,,,,
UgwNfOa_nXdUcv2759Z4AaABAg,rivet,0,2023-01-25T04:36:12Z,The UK needs a millitary coup,Neutral
,,,,,
Ugz0BzBSpxqZ51cpuod4AaABAg,Johnny JR.B,1,2023-01-25T03:23:39Z,"Listen, the Irish built the new world. There’s no comparison.",Neutral
,,,,,
UgyC__BMxgzP2SnayM94AaABAg,Karen Tonelli,1,2023-01-25T03:18:43Z,BORDER towns in the US are being invaded by illegal immigrants thousands daily crossing into Del Rio TX the SO  border WEF Biden dies zero Property is being destroyed Healthcare CAN NOT  take care if theas locust or schools this is insane policy,Hateful
,,,,,
UgyE6WEQUp_PYngVD514AaABAg,Karen Tonelli,2,2023-01-25T03:13:19Z,"ThIs is a world wide problem
ECO illegals in Canada UK NZ Australia Ireland 
Not refugees In Canada They fly into NY  airport Take an UBER to a place called Rocum",Hateful
,,,,,
UgyE6WEQUp_PYngVD514AaABAg.9lI9PSK6_Dy9lI9aZ7w2h0,Karen Tonelli,0,2023-01-25T03:14:58Z,* a place called ROXHAM RD  The illegals walk into canada with suitcases week dresses clearly NOT REGUGEES,Hateful
,,,,,
Ugw7q2ZOPHl7EOzrps54AaABAg,Kerri G,0,2023-01-25T03:01:28Z,Stop voting in leftists,Neutral
,,,,,
UgyZ3KyqOAdIabtDADh4AaABAg,ferg span,1,2023-01-25T02:33:00Z,Of course the left wing would say its extreme right wing,Neutral
,,,,,
UgydgkhLZqlV_LeqRCR4AaABAg,paddy. g,1,2023-01-25T02:00:06Z,That's what we need people with ⚽⚽ to stand up to these 🤡🤡 in government.,Neutral
,,,,,
UgyXp9ve4Cm4_wfuEBp4AaABAg,william forrest,0,2023-01-25T01:25:38Z,you need to get the Ira to sort the immigrants out,Hateful
,,,,,
UgyXp9ve4Cm4_wfuEBp4AaABAg.9lHy4hjCkCY9lJn3xFL9AA,william forrest,0,2023-01-25T18:27:53Z,@kelp i stand corrected,Neutral
,,,,,
UgwUSR8kKUzkhfVuXD14AaABAg,Allan Burgess,0,2023-01-25T01:23:02Z,It was the EU that started the stampeed it's them idiot's that's to blame.,Neutral
,,,,,
UgzNGi3DmA8B1_AfkRx4AaABAg,Neil Mcgilligan,1,2023-01-25T00:48:10Z,They contend take take take then they rape with impunity. They groom groom,Hateful
,,,,,
UgzNBSDqQcEslNgn0DN4AaABAg,kiki Ryan,3,2023-01-25T00:17:20Z,"The quality of life here in Ireland for younger Irish people is driving people to suicide, I live in a bedsit converted garage, cold fog coming out my mouth , no washing machine or proper cooking facilities, it's very sad what's happening, we deserve better in our own country",Neutral
,,,,,
UgyV7NoLAABppIMlfit4AaABAg,Linus Johansson,1,2023-01-25T00:05:21Z,Why can’t blacks stay out of our countries? Wherever you see white people congregate you will have black people trying to infiltrate and gather.,Hateful
,,,,,
UgyV7NoLAABppIMlfit4AaABAg.9lHothH0ASP9lI3Cvr7xnX,Jen,0,2023-01-25T02:19:11Z,To see what happens when blacks are the majority- just look at Africa! Would you want to live there??? Always trouble.,Hateful
,,,,,
Ugym68IU_pM8Ehi9drN4AaABAg,Joe Flanagan,0,2023-01-24T22:44:22Z,🇷🇺 🙋‍♂️ 🇮🇪,
,,,,,
UgzQeoKN4bPE_UgCAl94AaABAg,Sofiane Hanjar,0,2023-01-24T22:32:29Z,To be honest the majority of irish people are lovely there's nothing wrong to protest but at the same time you should go back in time and see how many irish ppl imigrate  in the uk and the US also Spain I belive for ireland to be a well developed country needs to be open minded and embrace other nationalities and cultures and work together for better ireland 🇮🇪,Non Hateful
,,,,,
UgzQeoKN4bPE_UgCAl94AaABAg.9lHeG_AHO3S9ldRPUMlY-s,Lisa B,0,2023-02-02T18:53:54Z,"They are protesting because of mass immigration . These people are not coming to work but are handed homes , health care basically everything free.
When ever Irish people immigrated they worked hard and never given anything free . There is a big difference going on here.
And this mass immigration is part of global agenda",Hateful
,,,,,
UgzQeoKN4bPE_UgCAl94AaABAg.9lHeG_AHO3S9lS98XxZ4W_,gerald neary,1,2023-01-29T00:23:25Z,troll.,Neutral
,,,,,
UgyXAOrhwbfjI0QnNtF4AaABAg,jimmy2minutes,0,2023-01-24T22:00:51Z,"The government in the UK are building them all brand new houses. Just as they promised them if they got on the dinghy. But they have to throw their phones in the sea to get rid of the evidence, but they are told they will get brand new ones once in the hotels. Which they do. It's about the only thing that runs perfectly in Britain. The government organised package holiday for life.",Hateful
,,,,,
UgxDy8CwvCmEhXMOxVx4AaABAg,khfan4life365,1,2023-01-24T21:59:58Z,Keep Ireland Irish. Preserve the natural beauty that is Ireland. No immigration without consultation.,Hateful
,,,,,
UgxDy8CwvCmEhXMOxVx4AaABAg.9lHaYNvQ5vG9lXNxeMyCpt,Anonymous,0,2023-01-31T01:09:04Z,"That's why the irish should learn and speak irish, which is not happening rn.",Hateful
,,,,,
UgzaDaDdPSzZ7Byvo3Z4AaABAg,Okieran,2,2023-01-24T21:33:46Z,Come on Ireland get them scum out of your country before they change the history of Ireland♥️🇮🇪🇮🇪🇮🇪,Hateful
,,,,,
Ugye0AVXjRYNou6vONV4AaABAg,Mr.CoolMug,4,2023-01-24T20:54:47Z,"If you can't say 'this is my home and I don't want it filled with strangers', then there's nothing they won't do to bring in more immigrants. As soon as you start saying 'they should come in by the normal routes', you've failed to speak the truth. The problem isn't the way they come in, the problem _is them coming here in the first place._ If you want to bring Albania to Ireland, bring lots of Albanians. I don't wanna live in *uckin' Albania. What's wrong with being Irish and wanting to be surrounded by Irish people? NOTHING. Say with me now: WE LIKE IRELAND THE WAY IT *UCKIN' IS, THE WAY IT ALWAYS HAS BEEN. We want to build Irish families, and an Irish way of life, in an Irish *uckin' Ireland.",Hateful
,,,,,
Ugye0AVXjRYNou6vONV4AaABAg.9lHU522wS-v9lHWHP0dy2i,Jen,2,2023-01-24T21:13:57Z,"Agree 1000% Multiculturalism always leads to problems- we're already seeing it in CityWest ie, New Brixton. Ireland for the Irish!!!",Hateful
,,,,,
UgzKFFiDN6DdHLfT3uZ4AaABAg,Sancho O'Dell,3,2023-01-24T20:49:15Z,"Notice too how the journalist challenges the protester he interviews concerning his stance on the large influx of ""asylum seekers"" to this Dublin neighbourhood (& indeed to Ireland in general) by referencing the long history of Irish people migrating to other parts of the world. (England, USA, Canada, Australia etc) If this was the UK or France etc. The counter argument  would be the history of imperialism/ colonialism for those countries BUT for Ireland not having any empire and being colonised by its big eastern neighbour another reason to justify this large influx of foreigners needs to be made!",Hateful
,,,,,
UgzKFFiDN6DdHLfT3uZ4AaABAg.9lHTSWHi36u9lqajMht6lr,irish1,0,2023-02-07T21:34:15Z,He is a colonialists himself from northern Ireland  and hates us irish,Hateful
,,,,,
UgypSgC9Mo34mcZOa2d4AaABAg,Rob,4,2023-01-24T20:21:34Z,"""Dear Irish, your status as Oppressed Celtic Minority has been withdrawn with immediate effect. Your new status is Evil White Oppressor, yours sincerely, The Eu""",
,,,,,
UgzmF0kc_RKDndU7Tp14AaABAg,"Just my opinion, Sublick",1,2023-01-24T20:19:12Z,"It's nice to see other culture's mixing with the locals this might change their narrow minded look on my Breed of people, Irish travellers.",Non Hateful
,,,,,
UgxvnDPkZlUf40cqU5N4AaABAg,Team Tempest,0,2023-01-24T20:06:30Z,England should protest about the Caravan Utilising Nomadic Travelling Society then.,Non Hateful
,,,,,
UgyjhoR0qIzJJUs_Tlp4AaABAg,REBELLIOUS RAT,2,2023-01-24T19:25:06Z,TELL US ABOUT SLIGO GAYS  ...BEHEADED AND CASTRATED  ...,
,,,,,
Ugy6m47txWBGqLGrFI14AaABAg,Liam.,9,2023-01-24T19:20:56Z,"I love Ireland but I always felt they dismissed English people as ignorant when we complained about immigration, hopefully now they'll understand",Hateful
,,,,,
Ugy6m47txWBGqLGrFI14AaABAg.9lHJLb9CUGY9lqajSUFSq8,Liam.,1,2023-02-07T21:34:16Z,"@irish1 fair point mate, I'm not anti Irish, I respect your opinion",
,,,,,
Ugy6m47txWBGqLGrFI14AaABAg.9lHJLb9CUGY9lqXJx-czAH,irish1,1,2023-02-07T20:55:42Z,Yes    but the level in Ireland  is impossible to manage     and 90 thousands more this year    as more and more irish people live on the streets    its completely different now,Hateful
,,,,,
Ugz9sY5h3YzhUawTsi94AaABAg,Szymon Lampa,4,2023-01-24T19:01:40Z,It's to late in uk but not in Ireland. Let Ireland be Ireland we need to fight. Well done Ireland we are not racist we just want to protect our country and culture. 🇮🇪✝️,Hateful
,,,,,
UgyvtDFWe6NtfkGzAHR4AaABAg,James McNicholas,0,2023-01-24T18:59:34Z,"Ireland has decided to be a federal state of Europe but now doesn't want to adhere to the EU club rules. No problem bathing in the glory as the poster state for the Federal Overlords in Brussels. You elect federalists in place of patriots and that's that. Your Overlords in Brussels allow you to keep your Company Tax rate low so as to allow the biglads of Google,Facebook and Amazon to siphon their European turnover through the Irish books. Increasing the GDP and keeping the elites in the men's clubs of BaileAthCliath sweet! and in hookers and caviar. You the average guy is left with overpriced Guinness and a lost Irish heritage ""What died the sons of Oisin was it Greed? "".....""You've sold enough of Ireland to be but strangers in it"" (Prophetic Dubliners or what?) but sure haven't we just  enough to cry into a few pints and our Suits in the Dail will  find a way to blame Brexit and  the hateful  English.  Are they playing to a country of whingers and victims, who will except being played over and over? Pathetic end to a country once renowned for its Saints and Scholars, it's idealism, rather than it's Pharmaceuticals and Finance houses. Very sad. ,😓",Hateful
,,,,,
UgzAUb0NVaBUtQNG4OF4AaABAg,imemine,2,2023-01-24T18:58:09Z,The Irish doing something about it.. the British???..IM ashamed and embarrassed,Hateful
,,,,,
UgyUoNrpflkRqZYNF5Z4AaABAg,Liam Mccooey,3,2023-01-24T18:38:52Z,This Government out now ff-fg-greens want only the money Ryan and his lapdogs from ff/fg,Hateful
,,,,,
UgyIeiwFsasC5dRhkSR4AaABAg,RizzleDizzle,2,2023-01-24T18:09:54Z,"The south has what? 6 million, the north 2 million? Itd only take a generation or so for the irish people to be basically eradicated, its a form of ethnic cleansing.",Hateful
,,,,,
UgyBWw_CP-fRXgAQr4B4AaABAg,David Loughlin,2,2023-01-24T17:37:16Z,"Absolutely right, many of those coming in are looking for a soft life living on our generous benefit system. Time to stop this nonsense, lets make these chancers stay in their own country and build upon it! It has become much too easy for them to give up on their country and prey on ours.",Hateful
,,,,,
Ugxf9NGI6ykNXfxeduF4AaABAg,UK spanner monkey,0,2023-01-24T17:09:12Z,If you do actually manage to get rid of them all can you take accept back all the gypsies we've been ripped off by over the last 60 years.,Hateful
,,,,,
UgzsGftEjzuVYTqIrTd4AaABAg,Mike,1,2023-01-24T16:46:55Z,who cares about Dublin. What has Ireland got to do with Great Britain?,Hateful
,,,,,
Ugxc5cGXSCXafXTpNg54AaABAg,Noodly Appendage,0,2023-01-24T16:14:57Z,I feel sorry for them but I’m glad these economic migrants that came to the U.K. from the EU have gone back to the EU.,Hateful
,,,,,
UgyZdT84U3nacLYctoZ4AaABAg,Adam Walker,0,2023-01-24T16:05:35Z,The government don't give a f*ck about you! THEY DONT GIVE A F*CK!! All part of the population replacement agenda. Get used to it.,Hateful
,,,,,
UgwYzm4ypUOaoQCr_0x4AaABAg,clue less,0,2023-01-24T15:18:22Z,"If you try this in the uk as some have you are called far right extremist by the msm and ordinary people are frightened to say or do anything, they have used the countries legal system to stop any real opposition , they have also imprisoned people as an example , its just evil abuse of a country and culture ,",Hateful
,,,,,
UgwCm49VUu_61e1KrdV4AaABAg,Will always Telehandler,0,2023-01-24T15:02:53Z,Great shout Irish,
,,,,,
UgwOSKGAXvuS1485Ys14AaABAg,Good Lookin' Out Homie,2,2023-01-24T14:49:43Z,This is getting me seriously close to posting what I'd like to do (and I dearly wish someone would) to the people in charge.,Hateful
,,,,,
Ugx_mmWQOgU3SVg49SJ4AaABAg,Eric Powell,1,2023-01-24T14:31:13Z,The planned plantation of Ireland continues with Africa the main players,Hateful
,,,,,
UgzwD7xUywf2ylRigKp4AaABAg,Terry Clinton,0,2023-01-24T13:45:56Z,"Ironic that the Irish, having been (honest) emigrants, are now taking on the 
burden of mass immigration and asylum fraud. Sickening.",Hateful
,,,,,
UgyAyOWjCFNPi2oyQc14AaABAg,The realisation,0,2023-01-24T13:30:54Z,think about all the Irish that left Ireland because of war persecution and starvation this is a bit rich Ireland for the oirsh heard that before time for the boys of the old brigade first the English  now scum from all over the world pumping all the women 😂,Hateful
,,,,,
UgzyagMnP2XK3P7lNgt4AaABAg,Richard Fox,0,2023-01-24T13:25:35Z,"Golly gee, this is the land of Remainiacs, what's happening?",Hateful
,,,,,
UgyZePUqTy31JEKcUkd4AaABAg,Darren Christian,0,2023-01-24T13:24:30Z,"Wales is suffering same racism . Against the Indigenous Welsh people ...I'm glad that the Irisjman had balls to say it , and GB  news to air it  .all BBC etc will say is FAR RIGHT nazis blah blah . .hope Ireland is just the start , as economic tourists is PERFECT description, all while African nations are banning white actors etc to STOP THE SPREAD OF DIVERSITY ffs ..Nigeria being latest , banning white actors in adverts .",Hateful
,,,,,
UgwV24GekJeyO6m58Il4AaABAg,John Mcsweeney,0,2023-01-24T12:26:12Z,Actions not words,
,,,,,
UgzIya4YnTi7Lpuka5h4AaABAg,Ryan Ward,0,2023-01-24T12:14:49Z,"2 things you can allways find anywhere in the world is a Chinese restaurant and an Irish pub.
Am I wrong",Hateful
,,,,,
UgyLn7jT8Uf8utI1_Ex4AaABAg,Samson,0,2023-01-24T11:43:35Z,"You’re in the Eu.  You canna control  your borders.  

You sell your soul to the devil for a few euros more that’s what you get.",Hateful
,,,,,
UgyhMzDeKDZUbVEstnp4AaABAg,Shane Raven,15,2023-01-24T11:35:45Z,"as  an Englishmen I say good luck to the people of Ireland ,",Hateful
,,,,,
UgyMkhzCiolrcrqLYhF4AaABAg,G Kelly,0,2023-01-24T11:25:02Z,Ireland complaining about immigration is a very old joke.,Non Hateful
,,,,,
UgwEFEXGeIriYu5XYWJ4AaABAg,BestYouTube,0,2023-01-24T10:46:39Z,2:20 what he just said…..ffs  you know who side he is on,
,,,,,
