Id,AuthorName,LikeCount,Date Published,Comment Text,Label
Ugz6YY3ziN5Ys0cSykh4AaABAg,Francine Pullicino,0,2023-02-15T15:31:36Z,They're gonna keep this going on until they all have their numbers it's all about numbers with these f****** people..,Hateful
UgxFOs6__r9b6LUwKKR4AaABAg,Francine Pullicino,0,2023-02-15T15:30:55Z,I think every country that has to deal with this influx of illegal migrants it's absolutely unbelievable how we're all being pushed aside this is being pushed down all of our throats there's so many of these people that they're overwhelming  our country's  soon there's gonna be more of them and less of us I've been saying this for 2 years now and that's exactly what's happening people Brace  yourselves because it's not going to STOP 🔴,Hateful
UgwGpOMSaxEH1kvI_wN4AaABAg,paul Roché,0,2023-02-15T15:16:09Z,Tired of them being called right wing it's a pile of shite.,Hateful
Ugzabu5U37Ee3BONOoN4AaABAg,Jacqueline Peters,0,2023-02-15T12:51:05Z,Well done Ireland! Well now let's see something similar here!,Non Hateful
UgzKE59tdhmkj8Gs_-t4AaABAg,Richard Moloney,0,2023-02-15T08:05:43Z,Hate to see de outer sitee.,Neutral
UgxWaKU2x241VpgUrnp4AaABAg,Boris Karloff,0,2023-02-14T23:54:41Z,"That’s the narrative now from media and political groups,calling real working class people right wing,first of all these are illegal immigrants,not asylum seekers,and they should detained,at least 20 percent Albanians criminals,dealing in trafficking and other crimes etc.all of similar age, what is the reasoning behind all this from the government, it’s ruined Switzerland and it will ruin the United Kingdom, people have a right to protest and their reasons are genuine,there’s a lack of housing for our own people,homeless etc,and the preferential treatment given to the illegal immigrants is deplorable,another point is why come here when France is a safe country,the millions paid to France to stop this invasion‘we’re is it,french are actually dropping these of by the bus load at the beaches.",Hateful
Ugy6YcFeRw95TRz4c6t4AaABAg,Quigon Quasar,0,2023-02-14T20:35:46Z,"lamestream media trying to slander these heroes, so predictable, won't work, we have had enough!",Neutral
UgwzHKt16q948keTBFV4AaABAg,Kerry-Marie Brinklow,0,2023-02-14T19:40:44Z,Gwaan Ireland.,Neutral
UgzND67x8Fl9fKEb-tF4AaABAg,Sarah Humphreys,0,2023-02-14T19:09:53Z,"Well done, Ireland, for having a backbone and protesting against this.",Non Hateful
UgygFViqujAW8-yv0Id4AaABAg,Steve The,0,2023-02-14T16:32:11Z,"We send tanks and weapons to defend Ukraine and it’s borders that has nothing whatsoever to do with the U.K. or Ireland but the politicians deliberately don’t bother defending our own shores because politicians have signed up to a globalist agenda to accept anyone from any country no matter what background they have and they’re nearly 100% young men ,what sort of men are they who leave their own mothers ,sisters and other female family members behind to defend themselves ,if they’re fleeing war torn countries they should be sent back to defend their countries ,just as the U.K. gov expects of young Ukrainian men in the U.K. by asking people who put up Ukrainians to grass them up if they’re fighting age so they can be sent back to fight .",Neutral
UgwcqcFtVp_XJPAkFn14AaABAg,poop poop,0,2023-02-14T07:05:41Z,All of western Europe is being invaded by a high crime rate foreign force.,Hateful
UgwX7S1ByeuCLLccVzl4AaABAg,Gunnhildur Palsdottir,0,2023-02-14T01:35:43Z,"Too late folks you are trying to close the gate when the horse is gone this is the New World Order only China,Russsia,Hungary and North Korea will be spared this foolishness of giving preference to economic migrants over your own citizens and if you speak up you will be labeled a racist.",Hateful
UgwzUTYlEriJIAWu1jZ4AaABAg,Martim Correia,0,2023-02-14T00:11:14Z,"Good for you Irish, I wish we Portuguese did the same, we need to keep our country's identity, something the EU wants to take from us",Non Hateful
Ugxy5S3wACfZN7E_mO14AaABAg,Braedon Plasztan,1,2023-02-14T00:06:23Z,You are dead right mate in everything you said we are haveing the same problem with migration in AUSTRALIA every thing you said is right that is the best speak l have heard out of your country and you are dead right ALL the so call migrants I have seen l can tell you they have been in a good paddock,Hateful
UgyrkVn2r6sjbitBkWB4AaABAg,arnoldtm31,0,2023-02-13T23:59:24Z,About time..,Neutral
Ugy9u8bQ1i4FW6pEevx4AaABAg,Patrick Young,0,2023-02-13T23:50:13Z,RTE and it's government is calling them far right radicals,Neutral
Ugy71GvjFkofAJPjlyB4AaABAg,David Gallo - Cazzo53,0,2023-02-13T22:43:11Z,"If you Give me YOUR MONEY, and YOU DON'T LIKE what am doing with YOUR MONEY, STOP GIVING ME YOUR MONEY..  

You Give Your Money to the Government, 
STOP PAYING TAXES...",Neutral
Ugz7oIMVE7xNGmyw2RF4AaABAg,Bucky,0,2023-02-13T21:02:08Z,Respect from NZ,Neutral
UgzqNNaMT42lL8Bwv-V4AaABAg,Martin Pye,2,2023-02-13T18:45:32Z,"The Irish are a proud people, and I have known many Irish people in my life. They are clearly showing the way for the UK , and I respect their patriotic values. The man was bobo on. Yes, the Irish have gone to all corners of the world , and they have made a Non Hateful difference by integrating and becoming part of their new country. Thes illegals don't and won't do that. Here in Stoke, we have them in hotels as well, and they are already causing mither.",Neutral
Ugy31GLy57F_I_n3hoR4AaABAg,chadleo85,0,2023-02-13T15:53:39Z,"We support you in the protest against illegal immigration from India 🇮🇳!! You guys should have the first right to resources, also the point about economic migrant is the main point, these migrants of a particular skew will not assimilate and raise the crime profile and tax burden on your area/country. Multiculturalism which is controlled can be good but this Trojan horse immigration to upstage an area is a self goal, keep the fire underside the politicians arse.",Neutral
Ugxrm3X9hgzCuPouSZ14AaABAg,Skookumm,0,2023-02-13T15:49:46Z,Good on the Irish! Enough is enough,Non Hateful
UgzTfOppXtTltqjGk8R4AaABAg,Fernando Bueno,2,2023-02-13T15:24:22Z,"I came from Brazil in 2020 and I have worked hard since day one, I worked during the pandemic in two part time jobs at the same time even when I could have applied for the covid benefit and stayed home as many have done. Today, with Stamp 4, I achieved things that I would never have achieved in my country, all thanks to my efforts I'm very happy and grateful for everything that Ireland has given me and as an immigrant I believe that the problem is people benefiting from the country's resources without working.",Non Hateful
UgzTfOppXtTltqjGk8R4AaABAg.9m4OAQohtMo9mASGfAoF3c,Bob Smith,0,2023-02-15T23:55:37Z,Good man Fernando,Neutral
UgyHmFcs1J3TaYAbnwR4AaABAg,Karl Caddick,0,2023-02-13T14:20:34Z,Where is the famous Irish welcome,Neutral
Ugxi-6mG1rSOFOvanDx4AaABAg,David Fitzgibbons,0,2023-02-13T12:59:56Z,"Ahh I see the WEF is working with Ireland 🇮🇪 now. Lovely. 
Well everyone hated conservative values so you voted for woke policies and this is what you get. Congratulations 
Im American but has Irish heritage and seeing this breaks my heart",Non Hateful
UgxcCrVMUkS_IJNIegN4AaABAg,A M,1,2023-02-12T22:50:51Z,They want everyone moving all over the world.. that’s the start of breaking down nations and the communities within….  Protect yourselves and you communities.. don’t trust your politicians or the European Union… they don’t have your interests at heart….!!!!,Non Hateful
UgwZg81ZIoXffCjM_Cp4AaABAg,Rise Covid Warrior77,1,2023-02-12T21:05:10Z,Don't accept them.,Hateful
Ugzd47qrgSyl20xovPt4AaABAg,DAVE 1 second ago,0,2023-02-12T16:47:58Z,get the bastards out. ireland . were doing it in liverpool,Hateful
UgzGc92GOmpF1xjNljZ4AaABAg,Colin Peck,0,2023-02-12T13:33:48Z,"Stop these Liberal, woke, wain kers housing over
illegal migrants....",Hateful
UgwArHjeAjNMGc_CwZp4AaABAg,Darren MacEochaidh O'Neill,1,2023-02-12T10:18:16Z,"The Irish including those North, South, East and West where immigrants indeed but there needs to be stricter border control and visa processes.

It needs to stop! However we Irish need to be better ambassadors of our Irish identity culture heritage and language too.",Non Hateful
UgyB9BLlX2v9fxtFWRZ4AaABAg,✔️,0,2023-02-12T08:53:35Z,"The thing is, protesting does literally nothing. They will still be in ireland, and will get housed.
Protesting makes noise, makes a point. But does nothing to stop them doing what they're doing.

If you REALLY don't want them there, attack the boats coming over. Can't do that?
Well get on with it i guess.",Hateful
UgwesdX1o7PvEnzKqUp4AaABAg,v1nce cuh is the best,0,2023-02-12T08:25:51Z,cheap labour,Hateful
Ugw-PArHPZVhN2vkW114AaABAg,Ben Smith,0,2023-02-12T07:24:29Z,Na ... its your decision to stay in Europe that has caused this crisis for you ... dont blame the English for another of your problems...,Neutral
Ugx4L8DbBWVxMeA-ww54AaABAg,Steve Bon,0,2023-02-12T01:18:42Z,"Every word the people of Dublin said there in this report was fact and tunefulness, and the only thing the woke left can say against this is saying right wing.  You also have to think that the other cheerleaders for this Illegal immigration in our country are charity for immigration and lawyers plus hotels profiteering out of this.",Neutral
UgyAp_dULaMZMLUhWCJ4AaABAg,Pappy,0,2023-02-11T23:37:35Z,We the people of Europe say NO to the genocide of the white race! We the people of Europe have a right to exist! We the people of Europe have a right to a future! We the people of Europe will not surrender to this satanic globalist take over!,Hateful
Ugxwhl179uQf0Q89kJh4AaABAg,MrFirewood789,0,2023-02-11T23:11:48Z,"We have one chance to stop this replacement of our country, if ppl don’t stand up we will be a minority in ten years and this government will have enough voters to keep the parasites in power forever,",Hateful
Ugy-t_yY0PxZH1Z5VIl4AaABAg,MrFirewood789,0,2023-02-11T22:57:34Z,We need a right wing party to stop the two globalists parties who have ruined this country,Neutral
UgxP-wYxQKXcXwPnIEt4AaABAg,las apuestas de la tortuga,0,2023-02-11T21:58:15Z,Europe was destroy as soon as they let all the inmigrations in.,Hateful
UgyOFvLpiLjYk2scRlx4AaABAg,2msvalkyrie,0,2023-02-11T19:37:48Z,"I cannot believe Sinn Fein's attitude to this problem. !
They have blown any chance they had in next election.
Everybody......apart from our politicians knows that these
 "" asylum seekers ""are taking the pee !?!",Hateful
Ugyuugeym36Qm-BSUYB4AaABAg,RAFIQ LENIN,0,2023-02-11T18:34:58Z,"Ireland Became Poland, polish Immigrants dred irish job",Hateful
Ugyuugeym36Qm-BSUYB4AaABAg.9m-_OfjwTfF9mJUUnlXLq2,finezja,0,2023-02-19T12:08:11Z,"Ok, Ruski, crawl back to your hole now",Hateful
UgypIAWZU12MadVGBld4AaABAg,J T,0,2023-02-11T16:30:54Z,We are witnessing a modern plantation that will erase Ireland.,Non Hateful
UgyLBCIRA9vmLFQXKmt4AaABAg,Ionut Vlasov,0,2023-02-11T15:01:44Z,U can protest and that's it!!government don't care about u dumbs!!!Broken society in a dump country,Hateful
Ugwag4TP-SrkDxRENup4AaABAg,James Miller,0,2023-02-11T13:31:39Z,Send them all to Scotland....they love the EU right ?,Hateful
UgwMTookpFFVDV6ARJF4AaABAg,James Miller,1,2023-02-11T13:30:02Z,Yeah ...and when we say something in the UK about this we are branded racists,Hateful
UgzsZRN4zxUcH76DfCl4AaABAg,Outdoors And More,0,2023-02-11T13:03:45Z,I don’t understand why it’s only Ireland who’s doing this 🤔,Non Hateful
UgwM4dX9_vwFhG6J0D14AaABAg,fern bracken,0,2023-02-11T12:46:34Z,"Everyone understands the concept of

"" invasive foreign species""

in the plant and animal world

Foreign invasive species causes immense damage to 

native ecosystems.

This same concept also applies to human races cultures

and civilisations as well.

But  racist politicians pretend it doesnt",Hateful
UgxgTnE_kdUctO9NExh4AaABAg,Michael Jordan,1,2023-02-11T11:49:27Z,Don’t let them destroy your culture it’s happened everywhere else in Europe don’t let them take Ireland !!!,Hateful
Ugyo3pphn689G2ZmhTJ4AaABAg,James Bond,0,2023-02-11T11:16:53Z,"I speak on behalf of every law-abiding, tax-paying hard working ethnic minority in the UK when I say we do not want such illegal migrants here, especially those who put our daughters in danger. I speak as the son of two LEGAL immigrants from India to the UK. I am the exact demographic of the very person these lefties say wants more immigration. I am the grandson of a very prominent Indian socialist. I come from a family of champagne socialists. I know the immigrant lifestyle and the challenges that come along with it. Please read to the end and write your comments below.



I have relatives in the USA and India. None of whom will speak to me because of one reason- I support Donald Trump. However, what I write here is not for political gain. 

In a limited capacity, I have served in Her Majesty’s Armed Forces. I have friends who served in Northern Ireland, Syria, and Afghanistan who never came home. I have also done fitness training for several HM Armed Forces members.



A hugely disproportionate number of crimes are committed by illegal immigrants. On behalf of every law-abiding tax paying, hard-working 2nd generation ethnic minority who lives in the UK I openly say we do not want such people here, What amazes me is that PM Rishi Sunak is also the son of two legal immigrants but he is letting them in! I am amazed he does not have the same views as me when it comes to immigration! 



Here is my stance on immigration.



Genuine political prisoner. No problem.

A genuine asylum seeker. No problem.



On that note, I find it reprehensible that we did not offer asylum to Asia Bibby or Rahaf Mohammed.



Asia Bibby was a Pakistani Christian who spent 10 years in prison and was freed on appeal against her conviction on blasphemy charges. Rahaf Mohammed was the Saudi Arabian woman who left her religion and fled a forced arranged marriage. She ended up being rescued by the Canadians who gave her asylum.



Such people will move heaven and earth to give back to the country that gave them refuge. In Asia Bibby’s case I believe she should have been given a police escort to the nearest British Embassy and their airlifted out by helicopter. She should have been flown to India and then onto the UK. She should have been received by a representative of Her Majesty’s government and told “you are safe now; this is you now your home.” 



I promise you she would have moved heaven an earth to contribute to our society.



I give credit to the Danish government who gave refuge to Nadia Nadim. At the age of 12 she saw the Taliban murder her father. She escaped to Denmark with her mother. She now speaks 12 languages. She was a professional footballer who once played for Manchester City. She has scored 200 club goals and 2 for Denmark.  Now her playing days are over she is studying medicine at the University of Copenhagen and aims to become a surgeon.



I welcome such refugees all day long because they contribute.



Non-asylum seekers must fulfil certain criteria



They must come legally.



They must have a reasonable command of English.



They must respect UK law.



They must respect UK culture.



They must Non Hatefully contribute to our society.



I am wholly opposed to mass immigration. I advocate controlled quality immigration.



Let’s take my dad.



He is an immigrant from India in 1969. The world’s most devout Hindu. He never claimed a penny in benefit. He arrived in the UK with £5. The following day he was at work in a hospital in a pre-arranged job. He was fluent in the English language. He was a family doctor for over 30 years. He employed 10–15 people and paid at least £30,000 a year in taxes. His only criminal offence was to get a parking ticket which was quashed on appeal when he proved he was seeing a patient with a heart attack and had to park in an emergency. If any family member ever went on welfare, he would insist that whilst on welfare you worked voluntarily at a charity shop to give back. He gave a lot of money to charity.



At first, some hospital consultants refused to take his referrals. Some local GPs refused to do out-of-hours cover with him. They tried to get him struck off because he started a scheme with a local pharmacy. Under that scheme you would put in your request for a repeat prescription, the local pharmacy would pick it up, and then two days later it would be dispensed and ready at that pharmacy. They had to throw out the complaint because his patients loved it. It saved them time.



All patients with a long-term illness were seen every 3 months to keep their symptoms under control. Hence, they rarely needed hospital referrals. It also kept his waiting list down. He hired loads of nurses to do specialist clinics e.g., high blood pressure clinics. At one stage he was doing so many the health authority made a complaint to the minister of health because he was claiming so much money from them. The minister wrote back and told them to leave him alone and tell other doctors to do the same.



During the latter stages of his career government targets stated that emergency patients were seen within 3 days. He saw them on the SAME day.



As time went on the tables turned. Patients from other practices came to him. He exceeded all government targets and the other doctors were humiliated when the health authority had no choice but to ask him to design protocols to have such an efficient practice.



For the reasons above his patients loved him.



That is how you win people over-you gain their respect.

I defy you to find ONE patriot who opposes such immigrants.



Now I welcome your comments.",Non Hateful
Ugz1SWecuZY3Gz1gm8N4AaABAg,unmasking truthophobes,2,2023-02-11T06:33:39Z,Muslims are like plgs they will over breed everywhere,Hateful
UgzQowo7OgrBNTuEJct4AaABAg,JoJo,1,2023-02-11T00:52:28Z,"Good luck Ireland, We in the US are dealing with the same thing at our Southern Border with this Democrat leftist Administration and its open border policies . We are Doomed . Stand Up and fight for your country !!!!",Non Hateful
UgzQowo7OgrBNTuEJct4AaABAg.9lyfnlSwVgA9lzk4o3sUJa,Chris,0,2023-02-11T10:49:08Z,Most Western countries are ruled by a Liberal globalist cult that does not represent the people,Hateful
UgxkW-xHTjHeWlheQvJ4AaABAg,Ian of Liverpool,1,2023-02-10T23:58:17Z,"The Government is there to serve the native population and that's it, not serve some foreign globalist agenda.",Non Hateful
Ugxnn7tc8O-PMjp1szl4AaABAg,Mitch Mitchell,0,2023-02-10T23:06:25Z,"Ireland don’t have a clue what is coming you want to see England now. Crime at all time high sex offence’s once zero in a area now in 1000,s",Non Hateful
UgzOTRbcgY9h_BVPviJ4AaABAg,J A,1,2023-02-10T22:09:55Z,"Protest and keep fighting before your beautiful country ends up like the UK
The British haven't got the back bone
And im British

I feel unsafe in my home town
I feel a scared for our childrens safety 
Its getting worse.
Be Strong and stand together ❤️",Non Hateful
Ugyh2CWtMTMqmIU3VWN4AaABAg,wayne vaughan,1,2023-02-10T18:22:12Z,Easy to call people racist and fascist but these people are genuinely  concerned keep protesting till you win defy these criminal politicians they are  traitors to Ireland.,Hateful
UgySkb_Uzt5lpjfqn1V4AaABAg,ask and you shall receive,3,2023-02-10T18:15:52Z,We’ve had polish people coming for years never caused a problem hard working lovely people who contribute to society but these so called 15 year old with beards longer than my left arm are part of many criminal networks and abuse the system.,Neutral
UgywOyMubsIC-8mHGh54AaABAg,Bar,0,2023-02-10T17:13:42Z,It's sad that none of the protests will make any difference. We will be overloaded with immigrants and will not be able to do a thing about it. Houses being so easily built for them but nothing for our own people. Absolute disgrace. A lot of them also act as if its their God given right to be given housing/ hotels etc. I've heard of them actually complaining in hotels about the coffee not being good enough. Imagine that!,Non Hateful
UgytnkBbmXTQ1yGSvYV4AaABAg,Darren,1,2023-02-10T15:56:08Z,The politicians in Ireland should be charged with treason the housing minister is no qualifications  for his position he is an “accountant” the minister for health No qualifications he is a mechanical engineer the Garda is as corrupt as the government the Garda commissioner Has OBE QPM medals enforcing his policies which is highly illegal this country dose not stand a chance with contentious boys and girls at the wheel steering us left,Neutral
UgxsD-k-fAMeDbOwNlJ4AaABAg,daneen King,1,2023-02-10T11:02:36Z,"Nothing right wing about it our government have advertised for immigrants to come to our company, I had too leave",Hateful
Ugz2i22CiD6AfievFH54AaABAg,Sunseeker,1,2023-02-10T06:07:44Z,"We don't give a dam about right wing, left wing or chicken wings. We just don't want them here. End off!",Hateful
UgzRT7COoYtaYZTsXZ14AaABAg,IBIZABIKE,1,2023-02-10T00:55:20Z,UK look,Neutral
Ugyfqz8RZvBnFUjdzzR4AaABAg,Jacob Fullton,0,2023-02-09T20:24:53Z,"In my country we send  100s of millions abroad each year, we are closing hospitals we have homeless, taxes go up but now they are talking about bringing in afghan women and paying for their education, whilst i sit here drowning in student debt. Violence is up, rape is up, immigrants are even overrepresented on murder rates and prisons. Just look at Sweden, they have lost all control over their own country. Start deporting criminal immigrants and their families too even 7f they have a citizenship. And those left working hard, respecting laws can stay.

The solution is so simple",Neutral
UgzmkCuiqq3_QHt461B4AaABAg,Jason Pritchard,0,2023-02-09T20:22:58Z,hope england start doing this,Neutral
UgwnrzOkQCPkKwC5QUB4AaABAg,Davek_89666,0,2023-02-09T19:58:15Z,"Ireland barely has a political Right, nevermind a far right",Neutral
UgzFq4iXeMFI8A535Tx4AaABAg,bigearedmouse17,0,2023-02-09T19:45:32Z,"Dear Ireland, ""Welcome to the party pal"" yourse sincerely England xx",Non Hateful
UgzM1SaTae9lgn5gSa54AaABAg,m.a.r.s.,1,2023-02-09T19:43:26Z,Being called right wing is because we are dealing with the Marxism/Zionist  Government's plan to dilute everything that reminds them of who we are. So Genocide is the name of the game everywhere in the western world as well as where we have been too?,Hateful
UgwGJPKQlJRRDCpLpel4AaABAg,idk,1,2023-02-09T19:42:24Z,deport them all,Hateful
Ugya9D3pRqmGxzbfO9R4AaABAg,European Living,1,2023-02-09T19:37:55Z,"Good man! Well, soken for all us Irish.",Non Hateful
UgwF3rQ38pRW90dwwix4AaABAg,MR64,0,2023-02-09T17:17:09Z,"Don't stop protesting, it is about your future your culture and your rights, many of those migrants especially Africans are going to European countries with the aim of destroying your culture and your future and by doing that they can easily take over your country.",Hateful
UgwYPgxs6gCFBBKpM254AaABAg,Mad Dad Lad,3,2023-02-09T16:58:07Z,"I'm in emergency accommodation with my heavily pregnant partner since November. We had to avail of homeless shelter support before that. We were evicted from our rented accommodation in April last year as we coilsnt keep ip with the cost of it. We both work full time, and yet renting privately is next to impossible and to blazes with buying as that's a pipe dream under the current circumstances. This has to change. It's a farce that our own people are put to the side whilst anyone from anywhere else can come in and be given a newly built home in a matter of months, if not weeks. Look after our own men, women and children first, as they're the ones that are paying for it!",Non Hateful
UgwlTq5aJC9cmKQfU4l4AaABAg,Lilly Flower,0,2023-02-09T16:57:43Z,Least some of us have a damn backbone,Neutral
UgyNKPSby72U4wDAksx4AaABAg,rod spence,0,2023-02-09T14:50:45Z,So whats your prpblem thousands of irish left for england and america over hundred years for a better life hypocrites,Hateful
UgyNKPSby72U4wDAksx4AaABAg.9lv18fiWTwe9lv_hANbLmR,Davek_89666,0,2023-02-09T20:01:25Z,And they built those countries cities,Non Hateful
UgzDyv8F68djAAeVxV14AaABAg,TRUTH & AWARENESS UK 🇬🇧,2,2023-02-09T13:56:00Z,Being neighbours and friends we need to wake up to this movement that could be a big issue soon. Stand up now ' GOODLUCK ' IRELAND!,Non Hateful
UgybKVt7u1Ya99mLNLh4AaABAg,kenny Wise,0,2023-02-09T13:21:27Z,All of the west Europe are doing it dunno why it’s mental,Non Hateful
UgwZLZHUBRKXATG3i4l4AaABAg,truth searcher,1,2023-02-09T12:33:27Z,"C'mon Ireland help house the third world with us, the UK can't do it alone, stronger together 💪😉😀.",Non Hateful
UgwtHOtqxyHBVbqBWsN4AaABAg,Willa Frith,1,2023-02-09T10:58:11Z,To say Irish people were once immigrants is a reason to let  anyone and everyone in is the reason why there is an immigration problem in the first place.,Non Hateful
UgwjgMAxKrSZiNDsEk14AaABAg,Florencio Faelmiga jr,1,2023-02-09T10:51:32Z,Africa are very rich in Californium 1 gram is worth 27 million dollars. Why they are still coming here?,Hateful
UgwjgMAxKrSZiNDsEk14AaABAg.9lualcCYAwE9lugbLdGb04,Shield,1,2023-02-09T11:42:33Z,Western countries exploit them in order to get them to come over here,Non Hateful
Ugy-60JQpnY9etU-RUd4AaABAg,Sue Blackwood,0,2023-02-09T10:32:31Z,Well doen to yous keep it up to the Irish people,Non Hateful
UgzkA_2E0hu3RF9RmoN4AaABAg,C,0,2023-02-09T07:12:31Z,"5 homeless people from Belfast died on our streets in January alone, yet migrants are put up in hotels ! Absolutely criminal ! Ireland has a homeless crisis, the Irish are treated like dirt by their own government, like third class citizens.",Hateful
UgxYKbdymaGtQ8R_-sB4AaABAg,🇮🇪Niall.,1,2023-02-09T00:14:14Z,IRISH PEOPLE NEED TO BE LOOKED AFTER IN IRELAND  .  I.L.M    ..IRISH LIFES MATTER TOO 🇮🇪,Non Hateful
UgyiWGk_CfYcNwiffsR4AaABAg,Michael Holland,0,2023-02-08T21:59:36Z,England are building a house every five minutes and getting filled with immigrants my children have to wait fifteen years .and the indigenous people are sleeping on the streets 🇬🇧,Neutral
Ugx_ObA9gs9OhLGa2ql4AaABAg,TNToncourt,0,2023-02-08T20:38:51Z,Bravo!,Neutral
UgxOh51gjJFW5zUh4Mh4AaABAg,M D,0,2023-02-08T16:11:47Z,My favourite anti-immigration group was the Irish Republican Army.,Hateful
UgzDhm8EmzG4hhgwKTx4AaABAg,You Tube sucks,0,2023-02-08T12:24:41Z,"It’s funny how Angela Merkel visited all these countries, including Ireland, just before mass immigration and illegal immigration accelerated.  Perhaps she told them they had to do something?",Neutral
Ugy8cXtcKFu3bMgRoAR4AaABAg,Mike's A.R.K,1,2023-02-08T11:06:23Z,Look what happened in Sweden rape on a scale never seen before soon Ireland will be the same,Hateful
Ugzg1d14nsPFpQKw2z14AaABAg,Fra nk Dunne,0,2023-02-08T10:31:37Z,Not right wing?... anti union is not tight wing?,Neutral
Ugy98fH4vEIVPmazpux4AaABAg,Kevin Brown,1,2023-02-08T10:29:03Z,The Irish have been betrayed by their Govt.  these are the facts,Neutral
Ugxmkovp8KVYdUqQXZp4AaABAg,Andrew Mica,1,2023-02-08T10:24:20Z,"What are the Irish complaint about...
If it's good for Irish to immigrate to other countries and take our jobs then ... Africans Asians and all people should immigrate to Ireland...
The Irish I know are RACIST economic immigrants who are lazy and intoxicated....this is the fact",Hateful
Ugy38w1AdzqClFjalfF4AaABAg,Archiebentwick,0,2023-02-08T09:34:17Z,Great to see,Neutral
UgzNlXcl8T1C7mfeMEV4AaABAg,Sgt Badger,1,2023-02-08T00:44:15Z,What do you mean you’re not asylum seekers ? Irish people fled to the uk and America seeking asylum during the famine.,Neutral
UgwZwXx6-iy7pjFiPV54AaABAg,Catherine O'Connell,0,2023-02-07T23:15:18Z,"well done all for exposing the tyranny against irish
07/02/2023",Neutral
UgwnVBZJSvyXmyktg2F4AaABAg,TheDublinReaper,0,2023-02-07T21:45:48Z,Enough economic migrants. Why wasn’t there the same impetus to build houses and modular units for our own homeless? Let the politicians live next to the economic migrants first then the common people can follow suit.,Hateful
UgzwbDw4cTsLipRagg94AaABAg,irish1,1,2023-02-07T21:19:14Z,Just want to say    and its pretty obvious  that northern Ireland so called  journalist is anti irish.....    I being following him     ....    a very anti irish,Hateful
Ugyfp4CJQcGmYUuPRWR4AaABAg,MonoLogic,0,2023-02-07T21:02:31Z,More protests are needed.  Beware of politicians who are allowing and profiting from the mass immigration. They want martial law to stay in power,Hateful
Ugz_a_1btjuQs-R9dbp4AaABAg,TD,1,2023-02-07T19:33:26Z,Kalergi Plan in full swing.,Neutral
UgxA_CF9j2PN2W8BVWl4AaABAg,Rod,0,2023-02-07T19:17:41Z,Using “immigration” is definitely viewing things through a British lens.,Hateful
UgxA_CF9j2PN2W8BVWl4AaABAg.9lqM63lssWc9lqMAHj_g0g,Rod,0,2023-02-07T19:18:16Z,As opposed to what the interviewee said “asylum seekers”,Hateful
UgzwkFSsc1MYodvG1Wl4AaABAg,Peter J O Donovan,0,2023-02-07T18:58:07Z,Getting the truth out,Non Hateful
Ugz1E7DxQlO3s6Bn-m54AaABAg,Scott,2,2023-02-07T18:41:46Z,the cheek of the irish complaining about immigration,Neutral
UgzqDDHPq4jlHNpMdEt4AaABAg,Benny Hill,0,2023-02-07T17:34:25Z,I m just waiting for it to hit Belfast.. pay per View.,Neutral
UgxUpc8i2ATxFqICuG94AaABAg,Zeenat Rasheed,0,2023-02-07T16:50:07Z,I agree migrants are becoming a nuisance and taking over the rights of the native people plus they are security risks with robbery and increase in crime rate. I am a Pakistani and if I want to go Ireland I need a proper visa and multiple tedious process for job permit / residence permit and degrees acceptance while they can walk in easily on the name of asylum!!,Hateful
UgzXGhV30EVYUjPxSQR4AaABAg,axid,1,2023-02-07T14:49:56Z,Why do irish people want immigrants to pay taxes?,Non Hateful
Ugw2ZkuxYc91gb7TK0p4AaABAg,Jo Procter,0,2023-02-07T11:05:22Z,Bit like French they mean what they say and say what they mean assertively,Neutral
UgwtC_USRz_LdXpqZiB4AaABAg,Christopher Sheehan,0,2023-02-07T09:06:18Z,Anti Irish goverment parties are the racists.,Hateful
UgwR3kviQri5ZibKT5B4AaABAg,Christopher Sheehan,0,2023-02-07T09:04:20Z,Let we the people vote on it not let ze goverment keep getting brown evelopes to take criminals in from France and Germany .,Hateful
Ugz-tLRteOPFx5tlCqJ4AaABAg,Bingbong,0,2023-02-07T08:44:58Z,The day of the w.o.g is over,Non Hateful
UgwgaPMD-JeD4OSSuDp4AaABAg,Renee Olivier,0,2023-02-07T07:28:46Z,I'm in the US and the immigrants here are racists against us too.,Hateful
UgyoCSjHiLYYC_menSx4AaABAg,Renee Olivier,0,2023-02-07T07:26:37Z,Go Ireland! Send them back! Defend your country and keep your heritage.,Hateful
UgxJ80mcbKiFFi2tUr14AaABAg,BootNeck AlphaKilo,1,2023-02-07T07:15:10Z,Tough sh*t. Brussels will let you know when they decide how many you’re getting.,Hateful
Ugxya4Zwn1jr9ojTRmx4AaABAg,Brian Salter,0,2023-02-07T07:08:50Z,I left Ireland 22 years ago I will return when the revolution happens. and I do not mean a change of government I mean a proper restarting of Ireland.,Non Hateful
Ugxya4Zwn1jr9ojTRmx4AaABAg.9lp2gmWNB8Y9ltb1f9V1AX,Dmviewing,0,2023-02-09T01:34:37Z,Be part of the change instead of sitting on the sidelines twiddling your thumbs.,Neutral
Ugw0UXBFE7wVxcJ25454AaABAg,FIGHTFANNERD,1,2023-02-07T04:09:33Z,Common sense is considered right wing,Neutral
